PS,NPS,PS concentration,NPS concentration,SPC concentration,Phase behaviour,Phase boundary,Set,Molecular.volume..A3._PS,XlogP3_PS,Hydrogen.Bond.Donor.Count_PS,Hydrogen.Bond.Acceptor.Count_PS,AmphM_PS,J_dragon_PS,MPC05_dragon_PS,IDDE_dragon_PS,BIC0_dragon_PS,CIC3_dragon_PS,GGI4_dragon_PS,SPAM_dragon_PS,MEcc_dragon_PS,P2u_dragon_PS,E1u_dragon_PS,L1v_dragon_PS,L3s_dragon_PS,De_dragon_PS,Ds_dragon_PS,nOHs_dragon_PS,C.001_dragon_PS,H.052_dragon_PS,ALOGP2_dragon_PS,B03.O.O._dragon_PS,F01.C.C._dragon_PS,VC.3_padel_PS,ASP.4_padel_PS,VE1_D_padel_PS,PPSA.1_padel_PS,DPSA.3_padel_PS,FNSA.2_padel_PS,WNSA.1_padel_PS,MOMI.XY_padel_PS,geomRadius_padel_PS,Molecular.volume..A3._NPS,Hydrogen.Bond.Acceptor.Count_NPS,AmphM_NPS,X0A_dragon_NPS,Yindex_dragon_NPS,IC2_dragon_NPS,SIC3_dragon_NPS,IC4_dragon_NPS,DISPv_dragon_NPS,L1u_dragon_NPS,G2u_dragon_NPS,G2m_dragon_NPS,E2e_dragon_NPS,G3s_dragon_NPS,E2s_dragon_NPS,Dm_dragon_NPS,nCconj_dragon_NPS,C.003_dragon_NPS,H.052_dragon_NPS,Depressant.80_dragon_NPS,PetitjeanNumber_padel_NPS,JGI8_padel_NPS,JGI9_padel_NPS,WNSA.1_padel_NPS
GL,EO,0.55,0.25,0.2,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.6,0.2,0.2,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.65,0.15,0.2,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.7,0.1,0.2,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.75,0.05,0.2,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.05,0.7,0.25,Microemulsion,Boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.1,0.65,0.25,Nonmicroemulsion,Boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.15,0.6,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.2,0.55,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.25,0.5,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.3,0.45,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.35,0.4,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.4,0.35,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.45,0.3,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.5,0.25,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.55,0.2,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.6,0.15,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.65,0.1,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.7,0.05,0.25,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.05,0.65,0.3,Microemulsion,Boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.1,0.6,0.3,Nonmicroemulsion,Boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.15,0.55,0.3,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.2,0.5,0.3,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.25,0.45,0.3,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.45,0.25,0.3,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.5,0.2,0.3,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
GL,EO,0.55,0.15,0.3,Nonmicroemulsion,Non-boundary,Training,-0.284641474,-1.40629777,1.548496978,0.61177529,-1.407781037,0.941755337,-0.807547455,0.388966495,-0.160628657,0.857427734,-0.451231317,-0.500029105,-0.333333333,0.135765708,-0.820400902,0.216716921,1.140569319,-0.862952181,-0.438551004,1.333333333,-0.843274043,-1.024159584,1.609270372,0.666666667,-0.365522705,0.242078208,1.227792967,-0.637790337,1.347895269,1.636198905,-0.379593381,1.23251182,-0.553446207,-0.504720671,0.623443696,-0.577350269,1.034128013,-1.099860174,-1.593669534,0.092917166,-0.164644602,1.503268514,-0.947836595,-0.615672035,-0.271373953,-0.203101509,0.071264464,-0.667798088,1.33011702,1.602211615,-0.359937017,-0.409673245,1.011710407,-0.526234812,0.401897717,-0.931854975,-0.701412169,-1.089972079
